ID,DATASET,curated_smiles,tSNE1,tSNE2
UNPD_subset_A_1178,UNPD-A,CC1(C)CCC[C@]2(C)[C@H]3C[C@@H](O)[C@]4(C)[C@@H]5C(=CC[C@H]4[C@]3(CO)CC[C@@H]12)CO[C@H]5O,-54.531075,-13.1034775
UNPD_subset_A_1179,UNPD-A,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC=C7[C@@H]8[C@](C(=O)O[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O)(CC[C@H](C)[C@@]8(C)O)CC[C@@]7(C)[C@]6(C)CC[C@H]5C4(C)C)OC[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,-80.931564,0.66812766
UNPD_subset_A_1180,UNPD-A,OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,58.5839,-53.76881
UNPD_subset_A_1181,UNPD-A,CC1=CC[C@H](O)[C@]2(C)CC[C@H]3[C@@H]([C@@H]12)C3(C)C,-11.065128,-6.6722546
UNPD_subset_A_1182,UNPD-A,CC(=O)O[C@H]1C[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC2=CC[C@H]3[C@@H]4CC[C@H]([C@H]5C[C@@]6(C)C(=O)O[C@@H]5C[C@@]6(C)O)[C@@]4(C)CC[C@@H]3[C@]21C,-20.901306,-30.233217
UNPD_subset_A_1183,UNPD-A,CC1(C)C=C2[C@H]3CC[C@H]4[C@@H](CC[C@H]5C(C)(C)[C@@H](O)[C@H](O)C[C@]45C)[C@]3(C)CC[C@@]2(C)CC1,-63.193695,10.247855
UNPD_subset_A_1184,UNPD-A,C[C@]12C[C@H](O)[C@H]3[C@@H](CC=C4CC(=O)CC[C@@]43CO)[C@@H]1CCC2C(=O)CO,-18.465202,-23.43638
UNPD_subset_A_1185,UNPD-A,CSCS(=O)(=O)SC,-71.83184,-27.04107
UNPD_subset_A_1186,UNPD-A,COC(=O)C1O[C@@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3CC=C3[C@@H]5CC(C)(C)C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@]5(C)CC[C@]34C)[C@@]2(C)CO)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,-82.86434,-3.2542133
UNPD_subset_A_1187,UNPD-A,CCCCCCCCCCCCCCCCCCC=CCCCCCCCCCC(=O)O,8.11666,-71.63469
UNPD_subset_A_1188,UNPD-A,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@@H](OC(C)=O)[C@](C)(C(=O)O)[C@]5(C)CC[C@]43C)[C@@]12C,-61.013905,3.9723406
UNPD_subset_A_1189,UNPD-A,COc1cc(O)c2c(O)c3c(OC)c4c5c(oc4cc3c(O)c2c1)OCC5,55.94152,50.044052
UNPD_subset_A_1190,UNPD-A,COc1cc([C@H]2Oc3c(O)cc4c(=O)c5ccccc5oc4c3O[C@@H]2CO)ccc1O,50.30115,37.64526
UNPD_subset_A_1191,UNPD-A,CC1(C)COC(=O)C(C(=O)O)=C1C(=O)O,-28.284693,-37.841763
UNPD_subset_A_1192,UNPD-A,CC(=O)O[C@@H]1[C@H](O[C@@H]2C[C@@]3(C)[C@@H]4CC=C5[C@@H](C[C@H](O)[C@@H](O)C5(C)C)[C@]4(C)C(=O)C[C@]3(C)[C@H]2[C@@](C)(O)C(=O)/C=C/C(C)(C)O)O[C@@H](C)[C@H](O)[C@@H]1OC(C)=O,-27.209846,37.12192
UNPD_subset_A_1193,UNPD-A,C[C@H]1[C@H](O)CC=C2CC(=O)[C@]3([C@@]4(C)CO4)O[C@@H]3[C@@]21C,-16.466915,-7.282815
UNPD_subset_A_1194,UNPD-A,COc1ccc2[nH]c3cc(O)c(C)cc3c2c1C=CC(C)=O,13.123169,25.88973
UNPD_subset_A_1195,UNPD-A,N=C(Cc1cc(O)c(O)c(O)c1)C(=O)N=C(Cc1cc(O)c(O)c(O)c1)C(=O)NCCc1cc(O)c(O)c(O)c1,29.3937,-39.82386
UNPD_subset_A_1196,UNPD-A,CCc1ccc(C#N)cc1,6.518313,-21.262646
UNPD_subset_A_1197,UNPD-A,CC(=O)O[C@H]1[C@@H]2[C@]3(OC(C)=O)CO[C@@H]3C[C@H](O)[C@@]2(C)[C@@H](OC(=O)c2ccccc2)[C@H](O)C2=C(C)[C@@H](O)C[C@]21C(C)(C)O,-34.856213,57.39665
UNPD_subset_A_1198,UNPD-A,C[C@@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](O[C@@H]4[C@@H](O[C@H]5CC[C@@]6(C)C(=CC[C@@H]7[C@H]8C[C@H]9O[C@]%10(CC[C@](C)(CO)O%10)[C@H](C)[C@@H]9[C@@]8(C)CC[C@H]76)C5)O[C@@H](CO)[C@H](O)[C@H]4O)O[C@@H](CO)[C@@H]3O)O[C@@H]2CO)[C@@H](O)[C@H](O)[C@H]1O,-58.081562,-40.202065
UNPD_subset_A_1199,UNPD-A,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](CO)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,6.4481325,6.0419493
UNPD_subset_A_1200,UNPD-A,C=C1CCC[C@@H]2[C@@](C)(C/C=C(\CO)CCO)[C@H](C)CC[C@@]12C,-14.862693,-28.908697
UNPD_subset_A_1201,UNPD-A,CC(=O)O[C@@H]1O[C@H](c2c3cccc(O)c3c(O)c3c(O)cc(CO)cc23)[C@@H](O)[C@H](O)[C@H]1O,46.264965,-1.5703328
UNPD_subset_A_1202,UNPD-A,COc1ccc2c(c1O)N(C(C)=O)[C@H]1[C@@H]3[C@@H](OC(C)=O)OCC=C4CN5CC[C@]21[C@@H]5C[C@@H]43,-40.593994,61.07067
UNPD_subset_A_1203,UNPD-A,C/C(C#CC1C(C)C(=O)C(=O)CC1(C)C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C#CC1C(C)C(=O)C(=O)CC1(C)C,4.399518,-85.29636
UNPD_subset_A_1204,UNPD-A,Cc1c(O)oc2c1CC[C@@]1(C)CCC[C@@](C)(O)[C@@H]21,-5.2482233,12.073599
UNPD_subset_A_1205,UNPD-A,C=C1[C@@H]2CCN(C)[C@@H]([C@H]2CC)[C@H]2c3ccccc3N[C@@H]12,-2.4645777,-11.78976
UNPD_subset_A_1206,UNPD-A,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(C=O)[C@@H]5CC[C@]43C)[C@@H]12,-70.75424,-14.882963
UNPD_subset_A_1207,UNPD-A,COc1ccc(-c2c3n(c4c(=O)oc5cc(O)c(OC)cc5c24)CCc2c-3cc(OC)c(OC)c2O)cc1O,51.239323,26.881456
UNPD_subset_A_1208,UNPD-A,CC1(C)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@](C)(CO)CC[C@]5(CO)CC[C@@]4(CO)[C@]3(C)CC[C@@H]12,-17.797226,-14.940606
UNPD_subset_A_1209,UNPD-A,CC(=O)/C=C/[C@]1(O)C(C)=CC(=O)CC1(C)C,-7.136694,-13.544316
UNPD_subset_A_1210,UNPD-A,COc1cc(O)c2c(c1)C(=O)c1cocc1C2=O,-1.1379333,46.63966
UNPD_subset_A_1211,UNPD-A,O=c1oc2cc(O)ccc2c2cc(O)ccc12,39.66684,42.130764
UNPD_subset_A_1212,UNPD-A,COC(=O)C[C@@H]1[C@@]2(C)C=CC(=O)[C@@]3(C)CO[C@H]([C@H]4O[C@@H]5C[C@@H](c6cc(O)oc6O)C(C)=C5[C@]41C)[C@H]23,-28.356565,-21.920807
UNPD_subset_A_1213,UNPD-A,C=C1C(=O)O[C@@H]2[C@H]3[C@H](COC(C)=O)[C@@H](O)C[C@H]3C(=C)CC[C@@H]12,-40.244717,-11.877294
UNPD_subset_A_1214,UNPD-A,CCCCCCCC/C=C\CCCCCCC1C(=O)O[C@@](C)(OC)C1=O,-3.192864,-61.62002
UNPD_subset_A_1215,UNPD-A,CCCCCC=CCC=CCC=CCCCCCCC(=O)OC,10.705651,-70.89439
UNPD_subset_A_1216,UNPD-A,COc1cc([C@@]23CC[C@@H](O)C[C@@H]2N(C)CC3)ccc1O,37.516285,-24.844873
UNPD_subset_A_1217,UNPD-A,CC1=C2CC(C)(C)C(=O)C3C[C@]3(C)C2CC1=O,-6.3444676,5.5471854
UNPD_subset_A_1218,UNPD-A,CC(=O)C1=CC[C@H]2[C@@H]3CC=C4C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@@H](C)[C@H](O[C@@H]7O[C@@H](C)[C@H](O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@@H](O)[C@H]7O)[C@@H](O)[C@H]6O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C,-56.794167,-45.86755
UNPD_subset_A_1219,UNPD-A,C=C(C)C(=O)CCc1c(=C)ccc2c(O)c(=C(C)C)c(OCC=C(C)C)c(O)c12,29.751844,-29.526434
UNPD_subset_A_1220,UNPD-A,CC(=O)OC[C@]12C(OC(C)=O)C(=O)C3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@@](C)(O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]2OC(=O)c1ccccc1,31.558716,-19.445498
UNPD_subset_A_1221,UNPD-A,COC(=O)C1=C(C)[C@@]23CC[C@@H](C)[C@@H]2CC[C@@]3(C)[C@H]1O,9.850878,41.432728
UNPD_subset_A_1222,UNPD-A,C[C@H]1CC[C@@H]2[C@@H](OC(=O)[C@@]2(O)CO)[C@]2(C)C(=O)C=C[C@@]12O,-20.26512,-16.110676
UNPD_subset_A_1223,UNPD-A,CO[P@](N)(=O)OC[C@H]1O[C@@H](n2c(=O)[nH]c3c(=N)[nH]cnc32)[C@H](O)[C@@H]1O,-45.95035,-22.41021
UNPD_subset_A_1224,UNPD-A,C=CC(C)(C)c1cc(O)c(O)c2c(=O)c3cc4c(c(O)c3oc12)O[C@@H](C(C)(C)O)[C@@H]4O,52.562614,44.56797
UNPD_subset_A_1225,UNPD-A,C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@]6(C)[C@H]5C[C@@H](O)[C@]34CO)N2C1,-53.655964,-41.934864
UNPD_subset_A_1226,UNPD-A,COc1ccc(Oc2cccc(Cc3ncc[nH]3)c2)c(Cc2ncc[nH]2)c1,20.984125,25.382729
UNPD_subset_A_1227,UNPD-A,C[C@@H]1C[C@@H](O)[C@@]23COC(=O)[C@]2(O)C=CC[C@@H]3[C@@]12C[C@@H](c1ccoc1)OC2=O,-67.28836,21.314339
UNPD_subset_A_1228,UNPD-A,Cn1ccc(=O)c(C(N)=O)c1,2.0154383,16.937202
UNPD_subset_A_1229,UNPD-A,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC=C7[C@@H]8CC(C)(C)CC[C@]8(C(=O)O)CC[C@@]7(C)[C@]6(C)CC[C@H]5C4(C)C)O[C@H](CO)[C@H]3O)O[C@H](CO)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,-79.07551,0.54744333
UNPD_subset_A_1230,UNPD-A,COCC1C(=O)[C@@]23[C@H](O)C[C@@H]4C(C)(C)C(=O)CC[C@@]4(C)[C@@H]2CC[C@@H]1[C@H]3O,-54.96073,0.9084858
UNPD_subset_A_1231,UNPD-A,CC(=O)O[C@]1(C[C@@H]2CC[C@]3(C)[C@@H](Br)CC[C@@](C)(O)[C@@H]23)CC[C@H](Br)C(C)(C)C1,5.5230427,-3.5669944
UNPD_subset_A_1232,UNPD-A,C=CCCC/C=C\C[C@H]1O[C@H]1C/C=C\C[C@@H]1O[C@@H]1C/C=C\CC,-4.120271,-56.66954
UNPD_subset_A_1233,UNPD-A,Cc1ccc(O[C@@H]2OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c(C)c1,45.01758,7.613795
UNPD_subset_A_1234,UNPD-A,C=CC(=C)CC[C@]1(C)[C@H]2C[C@H](OC(C)=O)C=C3[C@H](OC(C)=O)O[C@@H](OC(C)=O)[C@@]32[C@H](OC(=O)/C=C/c2ccccc2)C[C@@H]1C,37.615063,-13.65021
UNPD_subset_A_1235,UNPD-A,O=c1[nH]c2c(=O)[nH]c(=O)n([C@H]3O[C@@H](CO)[C@H](O)[C@H]3O)c2[nH]1,-50.02268,35.13858
UNPD_subset_A_1236,UNPD-A,CC(=O)O[C@H]1C[C@H]2[C@](C)(C3=CC[C@@H](c4ccoc4)[C@@]31C)[C@H](O)[C@@H]1OC[C@]3(C)[C@H](OC(C)=O)C[C@H](O)[C@@]2(C)[C@@H]13,-19.810356,-16.976921
UNPD_subset_A_1237,UNPD-A,CC(=O)OC1C[C@@H]2C(=CC[C@@H]3[C@@]2(C)C(=O)C[C@]2(C)[C@@H]([C@@](C)(O)C(=O)/C=C/C(C)(C)O)[C@H](O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)C[C@@]32C)C(C)(C)C1=O,-27.21498,37.02628
UNPD_subset_A_1238,UNPD-A,CC1=C2C3CC(C)(C)CC3C(=O)[C@@]2(C)CC1=O,-12.956785,10.813133
UNPD_subset_A_1239,UNPD-A,CC(=O)O[C@@H]1CC[C@]2(C)[C@H](CC[C@@](C)(OC(C)=O)[C@@H]2CC[C@@]2(C)[C@@H](C)CC[C@@H]3OC(C)(C)[C@]4(O)CC[C@@]32O4)OC1(C)C,-26.707588,1.3761785
UNPD_subset_A_1240,UNPD-A,COC(=O)c1sc2c3c(c(O)c4c(O)cccc4c13)C(=O)C=C2,10.5904455,34.52264
UNPD_subset_A_1241,UNPD-A,COc1cc(/C=C2/OC(=O)c3c2ccc2c3OCO2)c(CCN(C)C)cc1OC,23.868097,34.385242
UNPD_subset_A_1242,UNPD-A,C=C1CCCC(C)(C)[C@@H]2CC[C@@](C)([C@@H]3[C@@H]4OC(=O)C(OC(C)=O)[C@H]3[C@H](OC(C)=O)O4)[C@H]12,-34.633335,30.378645
UNPD_subset_A_1243,UNPD-A,O=C(C=Cc1ccccc1O)c1ccc(O)cc1,62.191433,-21.226652
UNPD_subset_A_1244,UNPD-A,CCCCC(=NC(C)=O)C(=O)O,-5.3081636,-6.84073
UNPD_subset_A_1245,UNPD-A,CC=C(C)C(=O)O[C@H]1[C@H](O)[C@]2(COC(C)=O)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H]6O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2CC1(C)C,-78.01451,-8.130583
UNPD_subset_A_1246,UNPD-A,COc1c(C)c(CCCCCCCCCCSC(C)=O)oc(=O)c1OC,17.460796,-57.185127
UNPD_subset_A_1247,UNPD-A,COc1cccc(C(=O)O)c1N,27.078728,13.692649
UNPD_subset_A_1248,UNPD-A,O=C(OC[C@H]1O[C@@H](OCc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1,40.81631,4.069419
UNPD_subset_A_1249,UNPD-A,COc1ccc(O)c(C)c1,25.13227,22.660461
UNPD_subset_A_1250,UNPD-A,C=C(CO)C(=O)O[C@H]1CC(=C)[C@@H]2CCC(=C)[C@@H]2[C@H]2OC(=O)C(=C)[C@@H]21,-52.715294,-26.388023
UNPD_subset_A_1251,UNPD-A,CC(=O)Oc1cc([C@]2(C)CC[C@@H]3C[C@@]32C)c(Br)cc1C,-17.699594,44.82903
UNPD_subset_A_1252,UNPD-A,CC1CC(=O)C(=O)[C@@]2(C)C1C[C@H]1OC(=O)C(O)[C@@]3(O)[C@@H](C)[C@@H](O)[C@]4(O)OC[C@]13[C@H]42,-52.149147,5.773305
UNPD_subset_A_1253,UNPD-A,CC(=O)O[C@H]1CC(=O)C(C)[C@@](C)(/C=C/C(C)=C/Cc2c(O)cc(C)c(C=O)c2O)[C@@H]1C,31.40286,-54.82189
UNPD_subset_A_1254,UNPD-A,CC1(C)C[C@H]2[C@H](O)[C@]3(O)CO[C@]4(O)[C@@H](O)[C@@](C)([C@H]34)[C@H]2C1,-28.159107,-1.2625929
UNPD_subset_A_1255,UNPD-A,C=C(C)[C@@H]1C[C@H](O)[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)[C@H](C[C@H]4OC(=O)C[C@@H](O)[C@]5(C)[C@@H]4[C@@]3(C)CC[C@H]5C(=C)C)[C@@H]12,-36.957066,-30.46705
UNPD_subset_A_1256,UNPD-A,CCOC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(COC(C)=O)=C[C@H](O)[C@H]12,53.65485,-36.311413
UNPD_subset_A_1257,UNPD-A,C=C(C)[C@@H]1CC[C@@H]2C(=CC[C@]3(C)C(=O)CC[C@@]23C)[C@@]1(C)CCC(=O)O,-7.9474077,-18.592844
UNPD_subset_A_1258,UNPD-A,CC(=O)Oc1ccc(C2=C3OC(=O)C(c4ccc(OC(C)=O)c(OC(C)=O)c4)=C3OC2=O)cc1,22.960077,18.411524
UNPD_subset_A_1259,UNPD-A,CC1(C)C[C@H](O)[C@@]2(C)CC[C@@H](O)[C@]3(C)C[C@@H]3[C@@H]12,-10.048955,1.401468
UNPD_subset_A_1260,UNPD-A,C=CC(=C)CC[C@]1(C)[C@H](C)[C@@H](O)[C@H](OC(C)=O)[C@@]23C(=C[C@H](OC(=O)CCC)C[C@@H]12)[C@@H](OC(C)=O)O[C@H]3OC(C)=O,-4.1566157,-30.574942
UNPD_subset_A_1261,UNPD-A,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)OCC[C@]21O,13.859048,-24.319273
UNPD_subset_A_1262,UNPD-A,COc1cc(C(=O)O[C@@H]2C[C@H]3CC[C@@H]4[C@H]([C@H](O)C[C@]5(C)[C@H]6[C@H](C)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8OC[C@H](O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](C=C(C)C)O[C@H]6C[C@@H]45)[C@@]3(CO)[C@@H](O)C2)cc(OC)c1OC,-35.564514,-31.662687
UNPD_subset_A_1263,UNPD-A,CC1(C)[C@H](O)CC[C@@]2(C)[C@@H]1C[C@H]1O[C@]13C[C@]1(C)CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)[C@@H]1CC[C@@H]23,-65.11263,24.318922
UNPD_subset_A_1264,UNPD-A,C=C1C(=O)[C@]23C[C@H]1CC[C@H]2[C@@]12CO[C@]3(O)[C@@H](O)[C@@H]1[C@](C)(COC(C)=O)CC[C@@H]2OC(C)=O,-46.927998,17.115108
UNPD_subset_A_1265,UNPD-A,CC=C(C)C(=O)O[C@@H]1CCN2CC[C@H](COC(C)=O)[C@H]12,-3.1790082,-13.772207
UNPD_subset_A_1266,UNPD-A,O=C(/C=C/c1ccccc1)C[C@H]1C=CCC(=O)C1,37.886906,-13.033468
UNPD_subset_A_1267,UNPD-A,COc1c(O)cc(CCc2cccc(O)c2)cc1O,43.07218,-37.763515
UNPD_subset_A_1268,UNPD-A,CC(=O)O[C@H]1O[C@@H](C)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,-8.977882,-28.529642
UNPD_subset_A_1269,UNPD-A,CCc1c(C)cc(O)c2c1C(=O)C[C@@H]1C(C)(C)CCC[C@]21C,17.190315,27.951765
UNPD_subset_A_1270,UNPD-A,CC(=O)N1[C@H]2N(C(=O)C13CC3)c1ccccc1[C@]2(O)CC1C(=O)N(C)[C@](C)(O)c2nc3ccccc3c(=O)n21,2.8779087,23.12673
UNPD_subset_A_1271,UNPD-A,COc1cc(O)c(C(C)=O)c(O)c1,32.113007,22.10009
UNPD_subset_A_1272,UNPD-A,C/C=C/C#CC#CC/C=C\CCCCC/C=C/C=O,-16.389376,-68.70043
UNPD_subset_A_1273,UNPD-A,O=C(O[C@H]1COC(=O)c2cc(O)c(O)c(O)c2-c2c(cc(O)c(O)c2O)C(=O)O[C@H]1[C@@H]1OC(=O)c2cc(O)c(O)c(O)c2-c2c(cc(O)c(O)c2O)C(=O)OC1C(=O)O)c1cc(O)c(O)c(O)c1,6.747781,80.306595
UNPD_subset_A_1274,UNPD-A,C=C1C(=O)O[C@H]2/C=C(\C)CC[C@H](OC)C(C)C(=O)C(OC(=O)[C@@]3(C)O[C@H]3C)[C@@H]12,-42.576202,35.366238
UNPD_subset_A_1275,UNPD-A,C[C@@H]1O[C@H](O[C@H]2[C@H](Oc3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,72.09368,23.837976
UNPD_subset_A_1276,UNPD-A,COc1c(OC(C)=O)cc2c3c(cc4ccccc4c13)N(C(C)=O)C2=O,8.867321,63.125137
UNPD_subset_A_1277,UNPD-A,CC(=O)OC[C@H]1C[C@@]12C(=O)C1C(=O)C(OC(C)=O)C3C(C)(C)CCC[C@]3(C)C1C(=O)C2O,-14.938824,9.789269
UNPD_subset_A_1278,UNPD-A,COc1cc(-c2cc(=O)c3ccc(O)c(O)c3o2)cc(OC)c1OC,75.993706,27.992704
UNPD_subset_A_1279,UNPD-A,CC1C(=O)C(O)c2oc3cc4oc(-c5ccc(O)c(O)c5)cc(=O)c4c(O)c3c21,81.488914,16.492785
UNPD_subset_A_1280,UNPD-A,CC1=CCC[C@H]2[C@](C)(Cc3cc(O)ccc3O)[C@@H](C)CC[C@]12C,-14.41935,46.431847
UNPD_subset_A_1281,UNPD-A,C[C@@H]1C[C@@H](C)C2C(=O)[C@](C)(/C=C/C=C/C(=O)O)C=C[C@@H]2C1,19.811352,-18.616728
UNPD_subset_A_1282,UNPD-A,Cc1cncn1C,51.429092,-59.10353
UNPD_subset_A_1283,UNPD-A,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C=O)(CO)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,-82.866,8.271359
UNPD_subset_A_1284,UNPD-A,O=c1ccc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(-c3c(O)c(O)cc4ccc(=O)oc34)c2o1,56.725887,-2.7097483
UNPD_subset_A_1285,UNPD-A,C=C1[C@H]2C[C@@H](O)[C@@H]3[C@@]4(C)CCCC(C)(C)[C@@H]4CC[C@@]3(C2)[C@H]1O,-54.34463,-17.111345
UNPD_subset_A_1286,UNPD-A,O=c1cc(-c2ccc(O)c(O)c2)oc2c([C@H]3OC[C@H](O)[C@H](O)[C@H]3O)c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,87.01367,23.133097
UNPD_subset_A_1287,UNPD-A,COc1cc2oc3cc(O)c(O)cc3c(=O)c2c(O)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,53.333027,34.166187
UNPD_subset_A_1288,UNPD-A,C=C1CC[C@]2(C)C(C)(C)C(=O)C(OC(C)=O)C[C@@]2(C)[C@H]1COc1c(OC)cc2ccc(=O)oc2c1OC,65.67312,-7.918811
UNPD_subset_A_1289,UNPD-A,CC(=O)OC1=C(C)C[C@@H](C)C/C=C/[C@H]2[C@H](O)C(C)=C(C)[C@H]3[C@H](Cc4c[nH]c5ccccc45)NC(=O)[C@@]23C(=O)/C=C/C1=O,20.797953,-27.68974
UNPD_subset_A_1290,UNPD-A,CC1=C(C#C/C(C)=C/C=C/C=C/C=C(C)/C=C2/C=C([C@H]3C=C4C(C)(C)C[C@H](O)C[C@@]4(C)O3)C(=O)O2)C(C)(C)C[C@H](O)C1,-3.6752973,-39.994587
UNPD_subset_A_1291,UNPD-A,CC(C)(O)[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,-69.760475,-12.64015
UNPD_subset_A_1292,UNPD-A,CC(C)=CCc1c(O)c(CC=C(C)C)c2oc(-c3cc(O)c(O)cc3O)c(CC=C(C)C)c(=O)c2c1O,64.89242,11.365851
UNPD_subset_A_1293,UNPD-A,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1CCOC(=O)C=Cc1ccc(O)c(OC)c1,52.69666,-30.259508
UNPD_subset_A_1294,UNPD-A,COc1c(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2oc(-c3ccc(O)c(O)c3)cc(=O)c2c1O,86.21032,23.64941
UNPD_subset_A_1295,UNPD-A,O=C(OC[C@H]1O[C@@H](OCCc2ccc(O)cc2)[C@@H](O)[C@@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1,40.47544,4.4965305
UNPD_subset_A_1296,UNPD-A,C=CC[C@@]1(C)C(=O)Oc2c1c(C)c1c(O)c(O)c(C(=C)C)c(O)c1c2O,-11.254004,-4.2740445
UNPD_subset_A_1297,UNPD-A,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@@H]3C(C(=O)O)O[C@@H](O[C@H]4CC[C@]5(C)[C@H]6CC=C7[C@H]8CC(C)(C)CC[C@]8(C(=O)O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)CC[C@@]7(C)[C@]6(C)CC[C@H]5C4(C)C)[C@H](O)[C@H]3O)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,-81.71481,0.38599783
UNPD_subset_A_1298,UNPD-A,C=CC/C=C/C/C=C/C/C=C/CC/C=C/CC/C=C/CCC(=O)O,-6.9335675,-59.062748
