ID,DATASET,curated_smiles,component1,component2
UNPD_subset_A_1722,UNPD-A,COC1=CC(C)[C@@H]2C[C@H]3OC(=O)C[C@@]4(O)[C@@H](C)[C@@H]5OCO[C@H]5[C@@H]([C@@]2(C)C1=O)[C@@]34C,-38.6478385925293,-28.290388107299805
UNPD_subset_A_1723,UNPD-A,C/C=C/c1oc(=O)c(COC(C)=O)c(OC)c1CO,-4.995120525360107,17.803878784179688
UNPD_subset_A_1724,UNPD-A,COc1c(OC)c(O)c2c(=O)c(OC)c(-c3ccc(O)c(O)c3)oc2c1C,61.644981384277344,-42.899269104003906
UNPD_subset_A_1725,UNPD-A,C=C(C)[C@H](O)Cc1c(O)ccc(C(=O)C=Cc2ccc(O)cc2)c1O,66.69419860839844,6.205775737762451
UNPD_subset_A_1714,UNPD-A,CC(=O)O[C@@H]1CC2=CCC[C@](C)(OC2=O)[C@@H](O)CC(C)(C)C1,-11.243955612182617,-12.78585147857666
UNPD_subset_A_1726,UNPD-A,CN=C(N)NCCC/C=C/CCC[C@H](C)C[C@H](C)[C@@H]1OC(=O)C(C)[C@H](O)CC[C@@H](C)[C@H](O)C[C@@H](O)[C@H](C)[C@H](O)CC[C@H](C)[C@@H](O)C[C@@]2(O)O[C@@H](C[C@@H](OC(=O)CC(=O)O)C[C@H](O)C[C@H](O)[C@@H](C)[C@H](O)/C=C/C=C/[C@H]1C)C[C@H](O)[C@H]2O,-21.687528610229492,41.38042068481445
UNPD_subset_A_1728,UNPD-A,CC(=CC1C(=O)CC(C)C1=O)CC[C@@H]1[C@@]2(C)CCC[C@@]3(C)C(=O)O[C@@H](C[C@@]1(C)O)[C@H]23,-37.72511291503906,36.41167068481445
UNPD_subset_A_1729,UNPD-A,COc1ccc(-c2oc3c(OC)c(O)cc(O)c3c(=O)c2O)cc1,60.995574951171875,-44.827110290527344
UNPD_subset_A_1730,UNPD-A,COc1cc(C=CC(=O)O[C@H]2[C@H](O[C@H]3[C@H](Oc4cc(O)c5c(=O)cc(-c6cc(OC)c(O)c(OC)c6)oc5c4)OC(C(=O)O)[C@@H](O)[C@@H]3O)OC(C(=O)O)[C@@H](O)[C@@H]2O)cc(OC)c1O,77.84994506835938,-12.872758865356445
UNPD_subset_A_1731,UNPD-A,CCO[C@@H]1OC[C@@H](OCC)[C@@H]1CO,-0.04431895911693573,10.471787452697754
UNPD_subset_A_1732,UNPD-A,CC(=O)OC[C@@]12C(=O)C(O)C(C)[C@](C)(CCc3ccoc3)[C@H]1[C@@H](O)CC[C@]21CO1,-11.498432159423828,36.78368377685547
UNPD_subset_A_1733,UNPD-A,CC[C@@H](C)C1OC(=O)C(Cc2ccccc2)N(C)C(=O)C(C(C)C)OC(=O)C(Cc2ccccc2)N(C)C(=O)C(C(C)C)OC(=O)C(Cc2ccccc2)N(C)C1=O,11.23932933807373,30.325927734375
UNPD_subset_A_1734,UNPD-A,CC1(C)OC(=O)C=C[C@]2(C)[C@H]3CC[C@@]4(C)[C@H](c5ccoc5)[C@H](O)[C@H]5O[C@]54[C@]3(C)[C@H](O)C[C@@H]12,1.316361427307129,-0.7448350787162781
UNPD_subset_A_1735,UNPD-A,C[C@@H]1CC[C@@]2(OC1)O[C@@H]1C[C@@H]3[C@@H]4C[C@H](O)[C@H]5C[C@@H](N)CC[C@]5(C)[C@@H]4CC[C@]3(C)[C@H]1[C@@H]2C,-32.95340347290039,3.4332962036132812
UNPD_subset_A_1736,UNPD-A,O=C(O)[C@@]12COCC=C3CN(CC[C@@H]31)Cc1c2[nH]c2ccccc12,-25.50877571105957,-41.6689567565918
UNPD_subset_A_1737,UNPD-A,O=C(O)CCCCCC=CCCCCCCCCO,9.930785179138184,68.02985382080078
UNPD_subset_A_1738,UNPD-A,C=C1[C@@H]2CC[C@@H]3[C@]4(C)C[C@H](O)C[C@@](C)(CO)[C@@H]4CC[C@]3([C@@H]2O)[C@H]1O,-25.55284881591797,32.95302200317383
UNPD_subset_A_1727,UNPD-A,C=C1C[C@]23C[C@H]1[C@@H](O)C[C@H]2[C@]1(C(=O)O)CC[C@H](O)[C@@](C)(C(=O)O)[C@H]1C3C(=O)O,-53.064605712890625,-2.335172414779663
UNPD_subset_A_1739,UNPD-A,Cc1c(O)c(Cc2c(O)c(C)c(O)c3c2OC(C)(C)CC3=O)c(O)c(C(=O)C(C)C)c1O,23.08586883544922,-25.923498153686523
UNPD_subset_A_1713,UNPD-A,CCCCCCCCCCCCCCC[C@H](O)CCO,-4.516249179840088,54.4036979675293
UNPD_subset_A_1711,UNPD-A,CC(=O)N[C@@H](COC(C)=O)[C@H](O)[C@@H](CCCCCCCCCC(C)C)OC(C)=O,-19.648456573486328,56.069114685058594
UNPD_subset_A_1687,UNPD-A,C/C(=C\[C@H]1CC([C@@H]2CC[C@]34C[C@]23C=C[C@@H]2[C@@]3(C)CC=C5C[C@@H](c6ccccc6)OC[C@]5(C)[C@@H]3C[C@@H](O)[C@]24C)C(=O)O1)CO,-14.040757179260254,-29.556833267211914
UNPD_subset_A_1688,UNPD-A,CCCCCCCCCCCCCCCC(=O)CC(=O)CCCCCCC[C@H](O)CCCCC,11.425122261047363,57.1965217590332
UNPD_subset_A_1689,UNPD-A,COc1cc(-c2ccccc2)c(OC)c(O)c1-c1ccc(OCC=C(C)C)c(O)c1,24.15979766845703,-49.42635726928711
UNPD_subset_A_1690,UNPD-A,CC(=O)OC[C@H]1O[C@H](n2ccc(=S)[nH]c2=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,-10.21444320678711,31.28729248046875
UNPD_subset_A_1691,UNPD-A,CC(=O)OCC(=O)c1ccc(C)cc1O,6.148916721343994,-27.160314559936523
UNPD_subset_A_1692,UNPD-A,CC[C@@]1(/C=C/c2ccccc2)C=C(C)[C@@H]2C(C)C(=O)C(C)[C@H]2[C@]1(CC)C(=O)O,32.3806266784668,0.19590580463409424
UNPD_subset_A_1693,UNPD-A,COc1cc(O)cc2c1C(=O)C(=Cc1cc(O)c(O)c(O)c1)O2,39.45235824584961,-20.497121810913086
UNPD_subset_A_1694,UNPD-A,NCC(=O)CCCCCCC(=O)O,10.778524398803711,53.58493423461914
UNPD_subset_A_1695,UNPD-A,CCCCCCCCCCCCCCCCCCCCCCCCC[C@H]1CCC(=O)O1,-26.750713348388672,62.33576965332031
UNPD_subset_A_1696,UNPD-A,CCc1ccc(C)c(O)c1,21.281986236572266,-3.3475136756896973
UNPD_subset_A_1697,UNPD-A,C[C@]12CC[C@H]3[C@@H](CC(=O)C4CC(=O)CC[C@@]43C)[C@@H]1CC(=O)C2,-37.453189849853516,45.84552764892578
UNPD_subset_A_1712,UNPD-A,CCC(C)C1NC(=O)CNC(=O)c2csc(n2)C(C(C)C)OC(=O)C(C)(C)[C@H](CCCC(C)(Cl)Cl)OC(=O)c2csc1n2,-23.216815948486328,49.098167419433594
UNPD_subset_A_1698,UNPD-A,C=C1CC[C@H](OC(C)=O)[C@]2(C)[C@@H](OC(C)=O)/C=C\[C@]3(CO)O[C@]4([C@@H](C)C(=O)O[C@H]4[C@H]3Cl)[C@@H](OC(C)=O)[C@@H]12,-13.573516845703125,2.512498617172241
UNPD_subset_A_1700,UNPD-A,C=C1C(=O)[C@@]23C(C(=O)C[C@@H]1[C@H]2O)[C@]1(C)CCC(=O)C(C)(C)[C@H]1C[C@H]3O,-62.656280517578125,13.29197883605957
UNPD_subset_A_1701,UNPD-A,O=C1C(O)C[C@@H]2OCC3=CCO[C@H]3N12,-11.193984031677246,-4.434180736541748
UNPD_subset_A_1702,UNPD-A,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc(Oc4c(O)cc(O)cc4O)cc2O3)c1,10.613349914550781,-78.84873962402344
UNPD_subset_A_1703,UNPD-A,CCC/C=C/C=C/C[C@@H]1C[C@H](O)[C@H]2[C@@H]3/C(C)=C/[C@H]4C=C[C@@H](O)[C@@H](O)[C@@H]4C(C)=CC=CC3C(=O)N12,-1.1993800401687622,65.14813995361328
UNPD_subset_A_1704,UNPD-A,CSc1[nH]c2cc(Br)cc(Br)c2c1-c1c([S@@+](C)[O-])[nH]c2cc(Br)cc(Br)c12,-48.1086540222168,-33.804141998291016
UNPD_subset_A_1705,UNPD-A,CC(C)=C[C@@H]1C[C@H](C)C2=C3C(C(=O)O[C@@]3(O)[C@]1(C)O)[C@@H](C)CC2,-17.751550674438477,-8.07285213470459
UNPD_subset_A_1706,UNPD-A,CCCCCCCCCCCCCCCCCC[C@H](C)CC(C)=CC(C)C(=O)OC,-14.5415678024292,52.0366096496582
UNPD_subset_A_1707,UNPD-A,O=C1c2ccc(O)cc2OCC1c1cc2c(cc1O)OCO2,19.44816780090332,-42.85930633544922
UNPD_subset_A_1708,UNPD-A,COc1cc2occ(-c3ccc(O)c(CC=C(C)C)c3O)c(=O)c2c(O)c1CC=C(C)C,44.70701599121094,-34.295204162597656
UNPD_subset_A_1709,UNPD-A,CC(C)=CCC(CC=C(C)C)c1c(O)cc(C=Cc2ccc(O)cc2O)cc1O,56.252506256103516,3.754612684249878
UNPD_subset_A_1710,UNPD-A,CC(C)[C@H]1[C@H](O)C[C@@H]2[C@]1(C)CC[C@]1(C)[C@H]3CC[C@@H]4C(C)(C)CCC[C@]4(C)C3=CC[C@@]21C,-66.13096618652344,19.460250854492188
UNPD_subset_A_1699,UNPD-A,CN1CC[C@@](O)(c2ccccc2N)C1=O,6.9130024909973145,-15.1301908493042
UNPD_subset_A_1686,UNPD-A,C=C(C)C(=O)O[C@H]1[C@H]2C(=C)C(=O)OC2=CC(C)C(=O)O[C@H](C)[C@@](C)(O)[C@H]1OC(C)=O,-39.581233978271484,25.129379272460938
UNPD_subset_A_1740,UNPD-A,COC(=O)C[C@@H]1[C@@H](C)c2oc(C3=CC(=O)O[C@@H](c4ccoc4)[C@]3(C)CCC(=O)O)cc2[C@H](OC)C1(C)C,23.234169006347656,58.315670013427734
UNPD_subset_A_1742,UNPD-A,CC(C)(O)[C@H]1O[C@H]2CC[C@@]3(C)[C@@H](CC[C@H]4Cc5c([nH]c6ccccc56)[C@@]43C)[C@]2(O)[C@H](O)[C@H]1O,-30.032026290893555,-40.14109420776367
UNPD_subset_A_1771,UNPD-A,COC[C@H](O)[C@H](O)[C@H](O)[C@H](O)COC(=O)c1ccccc1,24.815093994140625,-3.851823091506958
UNPD_subset_A_1772,UNPD-A,COc1cc(C=O)c2c(OC)cccc2c1O,-4.387970924377441,-36.68600082397461
UNPD_subset_A_1773,UNPD-A,C=C1[C@H](O)C[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(CC(=O)OC)O2,-40.80799865722656,36.39618682861328
UNPD_subset_A_1774,UNPD-A,N=C(N)NCCCCNC(=O)/C=C/c1cc(O)c2c(c1)C(C(=O)NCCCCN=C(N)N)[C@@H](c1ccc(O)cc1)O2,16.06226921081543,44.74590301513672
UNPD_subset_A_1775,UNPD-A,CC(=CCC(=O)C(C)C)[C@H]1CC[C@@H]2C3C(=O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-23.384742736816406,-13.818859100341797
UNPD_subset_A_1776,UNPD-A,C=C(C)[C@H]1Oc2cc(C(C)=O)c(O)cc2C1OC(C)=O,12.959187507629395,-26.944332122802734
UNPD_subset_A_1777,UNPD-A,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@H]5CC[C@]43C)[C@@H]2C1,35.38178253173828,60.19912338256836
UNPD_subset_A_1778,UNPD-A,CC(=O)O[C@@H]1OC=C2[C@H]1[C@@]1(C)CCCC(C)(C)[C@@H]1C[C@H]2OC(C)=O,-19.412355422973633,16.59493064880371
UNPD_subset_A_1779,UNPD-A,CC(C)=C1CC(=O)[C@]2(C)CC[C@@]3(C)C(=O)C=C(C=O)CC[C@@H]3[C@]12O,-13.276175498962402,-5.723021984100342
UNPD_subset_A_1780,UNPD-A,C=C(CO)C(=O)O[C@H]1C[C@@]2(C)OC(=O)C(=CC)[C@]23CC[C@@](C)(O)/C=C2/OC(=O)C(=C)[C@@]21O3,-10.231840133666992,8.12365436553955
UNPD_subset_A_1781,UNPD-A,CC1(C)C(=O)CC[C@]2(CO)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,33.34294509887695,60.700679779052734
UNPD_subset_A_1770,UNPD-A,CCCC(=O)NC1CCOC1=O,-4.961143970489502,49.00210952758789
UNPD_subset_A_1782,UNPD-A,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCC,2.207423686981201,85.60822296142578
UNPD_subset_A_1784,UNPD-A,C=C1C(=O)OC2=C3C(C)CC(=O)C3[C@@H](C)[C@@H](OC(=O)C(C)=CC)[C@H](O)[C@@H]12,-9.357231140136719,5.5395402908325195
UNPD_subset_A_1785,UNPD-A,O=C1C[C@H](O)CCCCCCCCCCCCCCCCCCCCCO1,-70.36840057373047,-40.89990234375
UNPD_subset_A_1786,UNPD-A,CO[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)C5=CC(C)(C)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)C1(C)C,-72.56655883789062,32.071170806884766
UNPD_subset_A_1787,UNPD-A,COc1cc(OC)c2c(c1)O[C@H](c1ccc(OC)c(OC)c1OC)CC2=O,36.33378601074219,-66.7707748413086
UNPD_subset_A_1788,UNPD-A,Oc1ccc([C@H]2Oc3c(ccc(O)c3O)[C@@H](O[C@H]3c4ccc(O)c(O)c4O[C@H](c4ccc(O)cc4)[C@@H]3O)[C@H]2O)cc1,9.669292449951172,-66.36785125732422
UNPD_subset_A_1789,UNPD-A,CC(C)[C@@]12CC[C@](O)(CO)[C@@H]1C2,-44.61888122558594,-4.5362868309021
UNPD_subset_A_1790,UNPD-A,C=C1[C@@H](O)C[C@]2(O)C[C@@]3(O)CC(C)(C)C[C@H]3[C@]12C,54.66189193725586,29.858413696289062
UNPD_subset_A_1791,UNPD-A,CC(=O)O[C@H]1[C@@H]2[C@@H](OC(=O)/C=C/c3ccccc3)[C@@]3(OC2(C)C)[C@](C)([C@H]1OC(=O)c1ccccc1)[C@@H](OC(C)=O)[C@H](OC(C)=O)C[C@]3(C)O,30.41945457458496,6.1670732498168945
UNPD_subset_A_1792,UNPD-A,O=C1NC(=O)C(Br)=C1Br,-8.214140892028809,-2.907149314880371
UNPD_subset_A_1793,UNPD-A,COC(=O)CCC/C=C\C#CCCCCCCCC/C=C/Br,-5.488761901855469,79.32853698730469
UNPD_subset_A_1794,UNPD-A,CC(C(N)C(=O)NC(C(=O)O)C1O[C@H](n2ccc(=O)[nH]c2=O)[C@@H](O)[C@H]1O)[C@@H](O)c1ccccn1,-9.030259132385254,30.583057403564453
UNPD_subset_A_1783,UNPD-A,Cc1c(-c2cc(C(C)C)c(O)c(O)c2C)cc(C(C)C)c(O)c1O,-4.9478960037231445,-12.929586410522461
UNPD_subset_A_1741,UNPD-A,COc1c(O)ccc2c1O[C@H](c1ccc(O)c(O)c1)CC2=O,38.37455749511719,-69.71862030029297
UNPD_subset_A_1769,UNPD-A,CC(=O)OC/C(C)=C/CC[C@@H](C)C1CC=C(C)CC1=O,-13.70617961883545,0.16145452857017517
UNPD_subset_A_1767,UNPD-A,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3[C@@H](C)O[C@@H](O[C@H]4[C@H](O)C[C@H](O[C@H]5CC[C@@]6(C)C(=CC[C@]7(O)[C@@H]6C[C@@H](O)[C@]6(C)C(C(C)=O)[C@H](O)C[C@@]67O)C5)O[C@@H]4C)C[C@H]3OC)C[C@H]2OC)O[C@H](C)[C@H]1O[C@H]1C[C@@H](OC)[C@H](O)[C@@H](C)O1,-60.42369079589844,50.99015808105469
UNPD_subset_A_1743,UNPD-A,CC(C)=CCC/C(C)=C/CC/C(C)=C/C[C@H](O)/C(C)=C/C=O,44.35272216796875,39.332496643066406
UNPD_subset_A_1744,UNPD-A,C=C1C(=O)[C@]23C[C@H]1CC[C@H]2[C@@]1(CCCC(C)(C)[C@H]1CO)COC3=O,-50.63852310180664,6.226494312286377
UNPD_subset_A_1745,UNPD-A,COc1cc(C[C@H](O)[C@@H]2C[C@@H](O)C[C@H](c3ccc(O)c(OC)c3)O2)ccc1O,38.51543426513672,11.42878532409668
UNPD_subset_A_1746,UNPD-A,CCCCCC(=O)Cc1cc(O)c(O)c2c1C(=O)Oc1cc(O)c(C(=O)O)c(CCCCC)c1O2,15.658090591430664,50.99575424194336
UNPD_subset_A_1747,UNPD-A,COc1c(O)cc2oc3cc(O)cc(O)c3c(=O)c2c1O,55.8454704284668,-42.80350875854492
UNPD_subset_A_1748,UNPD-A,C=C(C)CC(CO)C(=O)C(O)N[C@@H](OC)[C@H]1CC(=O)C(C)(C)[C@H](C[C@H](O)[C@H](C)[C@H]2Cc3c(C)c(O)cc(O)c3C(=O)O2)O1,0.027583543211221695,-18.543516159057617
UNPD_subset_A_1749,UNPD-A,COc1cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,80.38752746582031,-27.87868309020996
UNPD_subset_A_1750,UNPD-A,C=C[C@@]1(C)CCC2C(CC(=O)C3C(C)(C)CCC[C@]23CO)C1=O,-9.528531074523926,2.819734573364258
UNPD_subset_A_1751,UNPD-A,Oc1c2c(c3c4c(c(Br)[nH]c14)CC=N3)[C@]1(C=C(Br)[C@H](O)C(Br)=C1)CC=N2,-6.523693084716797,-16.376840591430664
UNPD_subset_A_1752,UNPD-A,CCC(C)C(=O)c1c(O)c(C/C=C(\C)CCC=C(C)C)c2c3c(cc(=O)oc13)C[C@H](C)O2,49.72857666015625,34.38579177856445
UNPD_subset_A_1753,UNPD-A,C=C1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3C[C@H](O)O[C@@H](OC)[C@@]3(C)C[C@H]12,-66.37831115722656,-10.977747917175293
UNPD_subset_A_1768,UNPD-A,C=C(CO)C(=O)OC1C[C@@]2(C)O[C@@H]2CC[C@@]2(C)O[C@@H]2c2oc(O)c(COC(C)=O)c21,-36.71757507324219,27.650432586669922
UNPD_subset_A_1754,UNPD-A,C=C(C)C=Cc1c(O)c2c(c3c(=O)c(-c4ccc(O)cc4)coc13)OC(C)(C)C=C2,36.12613296508789,-40.7336311340332
UNPD_subset_A_1756,UNPD-A,CC1=C[C@H](O)[C@@](C)([C@@]2(C)CC[C@@H](O)[C@@]23CO3)CC1,8.943877220153809,7.477434158325195
UNPD_subset_A_1757,UNPD-A,CCO[C@](c1c[nH]c2cc(Br)ccc12)(c1cn(C(=O)OC)c2cc(Br)ccc12)S(=O)(=O)O,-40.89265060424805,-37.60875701904297
UNPD_subset_A_1758,UNPD-A,COc1cc(C)c(Cc2ccccc2O)cc1C(C)C,-17.71875,-29.109539031982422
UNPD_subset_A_1759,UNPD-A,C=C[C@]1(C)CC[C@]2(C)[C@H](CC[C@@]3(C)[C@H]2CCC[C@]3(C)O)C1,-59.68453598022461,13.979608535766602
UNPD_subset_A_1760,UNPD-A,C=C(C)C[C@H](O)C[C@]1(C)OC(=O)[C@]23CC[C@@H]4C(=CC[C@@H]5C(C)(C)[C@@H](O)CC[C@]45C)[C@]2(C)CC[C@@H]31,-11.104887962341309,5.634842395782471
UNPD_subset_A_1761,UNPD-A,COc1cc(O)c2c(c1)OC(c1ccc(OC)c(C)c1)C(=O)C2O,51.30677795410156,-64.3364028930664
UNPD_subset_A_1762,UNPD-A,CC(C)=CCC/C(C)=C/Cn1c2cc3c(-c4ccccc4)c(=O)oc3cc2nc2c(C(=O)O)cccc21,43.60853576660156,36.62294387817383
UNPD_subset_A_1763,UNPD-A,COc1ccc(CCO[C@@H]2O[C@H](COC(C)=O)[C@@H](OC(=O)C=Cc3ccc(O)c(OC)c3)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](OC(C)=O)[C@H]3OC(C)=O)[C@H]2O)cc1O,52.34095764160156,18.621522903442383
UNPD_subset_A_1764,UNPD-A,CC1(C)[C@H](OC(=O)c2ccccc2)CC[C@]2(C)C3=CC[C@@]4(C)[C@@H]5C[C@](C)(COC(=O)c6ccccc6)CC[C@]5(C)CC[C@]4(C)C3=CC[C@@H]12,30.893688201904297,9.790871620178223
UNPD_subset_A_1765,UNPD-A,COC(=O)/C=C/c1ccc2occc2c1,31.22867774963379,-6.461004257202148
UNPD_subset_A_1766,UNPD-A,C[C@@H]1CC2C(=O)C(O)C3CCCN4CC[C@H](O)[C@H]2[C@]34C1,-41.2001953125,-3.4868266582489014
UNPD_subset_A_1755,UNPD-A,CC(C=Cc1cc(O)c(C)c(C)c1O)=CCC[C@@H](C)CCC[C@@H](C)CCCC(C)C,-12.38301944732666,48.273685455322266
UNPD_subset_A_1685,UNPD-A,CO[C@@H]1[C@@H](O)[C@H](O[C@@H]2C=C3CC(=O)C4=C(CC[C@@]56CO[C@@]7(C)OC[C@@H](O[C@]45O)[C@H]76)[C@@]3(C)CC2)O[C@H](C)[C@H]1O[C@H]1C[C@H](OC)[C@H](O[C@H]2C[C@H](OC)[C@H](O[C@H]3C[C@H](OC)[C@H](O)[C@H](C)O3)[C@@H](C)O2)[C@@H](C)O1,20.224185943603516,-10.761711120605469
UNPD_subset_A_1684,UNPD-A,CO[C@]12C[C@@H](C)CN[C@@H]1[C@@H](C)[C@H]1[C@@H](C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]13C)O2,-47.05520248413086,44.1241340637207
UNPD_subset_A_1683,UNPD-A,CC(C)=CCc1c(O)ccc(C(=O)C=Cc2ccc(O)cc2O)c1O,65.60498046875,6.1943535804748535
UNPD_subset_A_1602,UNPD-A,C=C1C(=O)O[C@H]2[C@H]1[C@H](OC(=O)C(C)=CC)C[C@](O)(CCl)[C@@H]1[C@H](O)[C@H]3O[C@@]3(C)[C@]21O,3.7585737705230713,8.168601989746094
UNPD_subset_A_1603,UNPD-A,C/C(=C\C=C\C=C\C=C\[C@@]1(C)O[C@@H]1[C@@H](C)[C@@H](O)/C(C)=C/[C@@H](C)CCc1ccccc1)C(=O)N[C@@H](C)CO,26.733190536499023,22.282514572143555
UNPD_subset_A_1604,UNPD-A,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC[C@@H](C)CCO,-24.823694229125977,46.25106430053711
UNPD_subset_A_1605,UNPD-A,CC(=O)OC[C@]1(C)CC[C@@H](O)[C@]2(C)c3ccc(O)c(O)c3C(=O)CC12,3.016268253326416,16.75910758972168
UNPD_subset_A_1606,UNPD-A,C1=N[C@@H]2NCCc3cc4c(c(c32)-c2ccccc21)OCO4,-30.067127227783203,-72.52456665039062
UNPD_subset_A_1607,UNPD-A,CC(C)c1c(O)c(O)c2c(c1O)C(=O)CC1[C@]23CCC[C@]1(C)C(=O)OC3,-33.62189483642578,-18.671602249145508
UNPD_subset_A_1608,UNPD-A,Cc1c2c(c(C)c3c1[nH]c1ccccc13)CNCC2,-23.160459518432617,-44.95652389526367
UNPD_subset_A_1609,UNPD-A,CCC(=O)O[C@@H]1[C@@]2(OC(C)=O)[C@@H](OC(=O)[C@@]3(C)O[C@@H]3C)[C@]3(C)C[C@]24O[C@]2(C)O[C@]15[C@H](CC(=O)OC)[C@](C)([C@@H](OC(C)=O)c1ccoc1)CC[C@]5(O2)[C@@]41COC(=O)C[C@@H]31,-13.41114330291748,17.722993850708008
UNPD_subset_A_1610,UNPD-A,C=C(C)[C@H]1C=C[C@@H](OC(C)=O)[C@@]2(COC(C)=O)[C@H](OC(=O)c3ccccc3)[C@H]3[C@@H](OC(C)=O)[C@@H](C)C[C@]3(O)C(=O)[C@@](C)(OC(C)=O)[C@H]12,3.0941834449768066,-20.547548294067383
UNPD_subset_A_1611,UNPD-A,C=C1C=C(C)[C@@H](O)[C@@H](C)/C=C/[C@@H](O)C=CC(C)C(=O)C[C@H](O)[C@@H](C)/C=C/C=CC=C(C)C(=O)Nc2c(O)c(O)c3c(c(O)c(C)cc3c2O)C1=O,-37.564571380615234,-29.935380935668945
UNPD_subset_A_1612,UNPD-A,C/C(=C\CO)CC[C@H]1C(C)C(=O)C[C@@H]2[C@@](C)(CO)CCC[C@@]21C,1.199297308921814,11.921724319458008
UNPD_subset_A_1601,UNPD-A,COc1cc2c3c(c1)c1cc(OC)c(OC)cc1c(=O)n3CC2,-45.66788864135742,-53.3880729675293
UNPD_subset_A_1613,UNPD-A,C=C1C[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@]2(C)[C@H]1[C@H](OC(C)=O)[C@@]13O[C@H](C(=C)[C@H](Cl)[C@@H]1OC(=O)C3C)[C@@H](I)[C@@H]2OC(C)=O,-6.7127156257629395,15.032135963439941
UNPD_subset_A_1615,UNPD-A,CCCCCCC=CC=CCC(=O)N1CCCC1,9.654145240783691,74.43160247802734
UNPD_subset_A_1616,UNPD-A,CC(=O)O[C@@H]1CC(C)=C(C#C/C(C)=C/C=C/C=C/C=C(C)/C=C2/C=C([C@H]3C=C4C(C)(C)C[C@H](O)C[C@@]4(C)O3)C(=O)O2)C(C)(C)C1,8.67701530456543,40.99325180053711
UNPD_subset_A_1617,UNPD-A,CC1=C2CC(=O)O[C@@H](c3ccoc3)[C@@]2(C)CC[C@H]1[C@]12COC(=O)C[C@H]1OC(C)(C)[C@@H]2CC(=O)O,-22.09711265563965,19.300321578979492
UNPD_subset_A_1618,UNPD-A,CC[C@@H](C)[C@H]1O[C@]1(C)[C@]1(O)C(C)=C[C@@H]2CC(C)=CC[C@H]2[C@@H]1/C=C/C=C/C=C/C(=O)O,23.028942108154297,9.579561233520508
UNPD_subset_A_1619,UNPD-A,COc1ccc2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(C)=O)[C@@H]2c1c(OC)c2c(c([C@@H]3c4ccc(OC)cc4O[C@H](c4cc(OC)c(OC)c(OC)c4)[C@H]3OC(C)=O)c1OC)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(C)=O)C2,17.712627410888672,-58.46511459350586
UNPD_subset_A_1620,UNPD-A,CC(C)=C/C=C/c1coc(O)c1,-19.723920822143555,12.535722732543945
UNPD_subset_A_1621,UNPD-A,C=Cn1c2c(c3ccccc31)/C=C\C=C/C=C2,-18.525039672851562,-14.405730247497559
UNPD_subset_A_1622,UNPD-A,CC(=O)OC[C@]12CC[C@H]3[C@@H](C[C@H]4O[C@]45C(=O)CCC(=O)[C@]35C)[C@@H]1CC[C@@H]2[C@H](C)[C@H]1C[C@H](C)C(C)C(=O)O1,-33.401344299316406,33.65922927856445
UNPD_subset_A_1623,UNPD-A,CC1=C2C=C[C@]34C[C@](C)(CC[C@@H]3[C@@]2(C)CCC1=O)C(=O)O4,-10.583703994750977,-6.354599475860596
UNPD_subset_A_1624,UNPD-A,CC(=O)N[C@H]1[C@H](OC(C(=O)CC(=O)C(O)O)[C@H](O)[C@H](O)CO)O[C@H](CO)[C@H](O)[C@@H]1O,18.585773468017578,36.87319564819336
UNPD_subset_A_1625,UNPD-A,C=C1C(=O)[C@]23[C@H](O)[C@H]1C[C@H](OC(C)=O)[C@H]2[C@]12CCCC(C)(C)[C@H]1[C@H](O)[C@@]3(O)OC2,-55.114933013916016,6.386043548583984
